class,image_path,name,xmax,xmin,ymax,ymin
3.0,f09e2a009f4247a2e73b731047044305.jpg,GARBAGE,465.5,435.5,122.5,95.0
0.0,8e0155da5419be80dfdc806aa75f44dc.jpg,GRAFFITI,382.5,309.5,107.5,58.0
4.0,02533dafc548f483ce858ce385dfba6b.jpg,CONSTRUCTION_ROAD,187.0,-17.5,182.0,77.5
1.0,9d5df48c3182c2b2a201d3203661bdba.jpg,FADED_SIGNAGE,302.0,231.5,160.0,49.0
3.0,1852177a34123ef0e1c6f7cb3955bb62.jpg,GARBAGE,350.0,301.5,151.5,125.0
2.0,ea06085f2d59c023847c9d500326605f.jpg,POTHOLES,196.0,105.0,255.0,200.5
9.0,e83457b53a7530bd4a21a27a6419bfb2.jpg,CLUTTER_SIDEWALK,268.5,-66.0,234.0,85.0
7.0,bc546e9365927651e21c0037a2e8689e.jpg,BAD_BILLBOARD,205.0,102.5,78.0,51.0
3.0,8b372910963bedfd4990a3e61c8f7707.jpg,GARBAGE,74.5,-22.0,156.0,101.0
3.0,d105703d2804d01660c073535b4af573.jpg,GARBAGE,399.0,367.0,154.0,139.0
3.0,097f48b22802f8b5f1a71a2a23d14dcf.jpg,GARBAGE,491.0,419.5,156.5,119.0
3.0,e76cb6343518dde6aaf5105e5250ebeb.jpg,GARBAGE,126.0,94.5,78.5,57.5
3.0,aa1b16df3153cbb469cd447545eb4544.jpg,GARBAGE,164.5,58.0,160.0,103.5
0.0,73d58e6e0718e78a17d54cf9a1f032b6.jpg,GRAFFITI,464.0,159.0,117.5,7.0
3.0,52c4680e33684430d4a19c21c8827f28.jpg,GARBAGE,451.0,402.5,143.5,102.5
7.0,b4d3794714c30141388717bf4c06fb17.jpg,BAD_BILLBOARD,401.5,342.0,93.0,47.0
3.0,79fba092dd272edb9461835110a344ca.jpg,GARBAGE,116.5,62.0,129.0,95.5
3.0,e8fe0d6e4bb30277a756ed00175ec21d.jpg,GARBAGE,45.0,-4.5,181.5,149.5
3.0,5e05b324ccd8f7e5a46be9596fae020b.jpg,GARBAGE,138.0,58.0,142.0,103.5
2.0,91cdd59f70c6439fe7d5971effd124a7.jpg,POTHOLES,163.0,21.5,236.0,150.5
2.0,0b30c58b935ec6cbe6b5c8531ff4d6f6.jpg,POTHOLES,211.0,145.5,262.0,201.0
4.0,92c5874a37e932d4ff4247c446067024.jpg,CONSTRUCTION_ROAD,281.5,202.5,142.0,99.0
3.0,70ef510eb4bc4299fd3cda420fb7ba08.jpg,GARBAGE,149.5,107.5,137.5,113.5
4.0,65b259612090ddf276731738ce3c27bd.jpg,CONSTRUCTION_ROAD,538.5,10.5,263.5,44.0
3.0,6d99cbe08cae172960516b7baa970a11.jpg,GARBAGE,292.5,257.5,128.0,102.5
4.0,2801a031dac07fa89eedf6a8b93da297.jpg,CONSTRUCTION_ROAD,214.0,-27.0,173.5,72.5
3.0,0d12d4951d410ff0832a66fd58cd127d.jpg,GARBAGE,226.5,183.5,232.5,202.0
3.0,31290fbea375cd6f1d6cfdce56afb520.jpg,GARBAGE,349.5,286.5,187.5,129.0
2.0,1c811c46032f2db183cd37af6808f575.jpg,POTHOLES,254.0,210.5,194.0,115.5
7.0,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,387.5,314.0,91.0,55.5
2.0,770a0e707375b07136ae393352855e54.jpg,POTHOLES,188.0,132.5,217.0,184.5
3.0,2f9ba11f07921f96977fb5e037f0e95c.jpg,GARBAGE,248.0,229.5,106.5,83.0
0.0,c1b684bd98c8c43ee4edf7e3c4046e25.jpg,GRAFFITI,223.5,179.5,86.0,61.0
4.0,9f86e22d0da6f6ccfc18563bb6d29adb.jpg,CONSTRUCTION_ROAD,488.5,285.0,208.5,57.0
2.0,afef5b55201890dbad860759a1cd41c4.jpg,POTHOLES,258.5,198.0,157.5,101.5
3.0,4e5e14e19f2e9a48dfee6af374b1eed9.jpg,GARBAGE,371.0,322.0,122.5,71.0
3.0,ea06085f2d59c023847c9d500326605f.jpg,GARBAGE,342.5,273.5,108.0,67.0
3.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,412.5,374.0,209.5,183.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,380.0,338.5,134.5,93.0
4.0,792f55c03ce374de9732e82c59ae47cb.jpg,CONSTRUCTION_ROAD,351.0,83.5,164.5,65.5
3.0,d12989a236c0e25020dea53e555f3c75.jpg,GARBAGE,254.0,139.5,178.0,107.5
2.0,75e62f9eba2717567e7d4d3d718f0f8a.jpg,POTHOLES,350.5,191.0,276.0,204.0
9.0,4d70a1a1a6987bfeaf90233e5eec4622.jpg,CLUTTER_SIDEWALK,309.0,134.5,125.0,91.0
9.0,be31daafba5fd7b63ea6898a4ecf627d.jpg,CLUTTER_SIDEWALK,174.0,37.0,139.0,105.0
7.0,aa55e8b2b6c4a19d0337404fea39022a.jpg,BAD_BILLBOARD,296.0,198.5,100.0,77.5
2.0,f06702a309e7b06b737a547b7bd42c60.jpg,POTHOLES,359.0,193.5,267.5,195.5
8.0,1d09554da0f30c4c952bc566f190115a.jpg,SAND_ON_ROAD,77.0,-14.0,131.5,85.5
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,155.5,77.5,142.5,94.0
3.0,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,51.0,4.5,141.0,103.0
7.0,6414e3edbe022ea0ca9afd4a6a6d1dd7.jpg,BAD_BILLBOARD,466.5,398.0,120.5,79.5
3.0,295fe52c1d845aec50529a831d1d016e.jpg,GARBAGE,74.0,19.5,140.5,105.5
3.0,b2c64a92f362f00bdb74f515b0be5cab.jpg,GARBAGE,58.0,-11.5,107.0,59.5
4.0,6cdcfe45261991aed3663c09bd280b7d.jpg,CONSTRUCTION_ROAD,356.0,153.0,146.5,60.5
3.0,31cafee2b25bcb6d4ba032882bd9287a.jpg,GARBAGE,373.5,312.0,156.0,123.0
3.0,080b2bf6f02ad0ee43e9642ee99653d6.jpg,GARBAGE,99.5,-12.5,165.0,88.5
1.0,e067510c36eeef4d76fa141ba42cb962.jpg,FADED_SIGNAGE,70.5,-19.5,137.5,76.5
3.0,181b56a54aa302a5ef082ff80708b676.jpg,GARBAGE,319.5,255.5,180.0,135.0
8.0,55a1eca3fd3b3a4eb92902648e772221.jpg,SAND_ON_ROAD,66.5,-3.0,147.5,102.0
3.0,12cf5c657c01c8f4224439cf1b912087.jpg,GARBAGE,212.0,161.5,118.5,69.5
3.0,a928a2d756f1b22e534f5e72d3e0b83d.jpg,GARBAGE,264.5,210.5,132.0,101.0
3.0,516073e2f04f7285751164442afd47af.jpg,GARBAGE,424.0,303.5,196.0,137.5
3.0,cfda2f49cbbd1daefc9b7be6d46d965a.jpg,GARBAGE,149.5,105.0,136.0,104.5
3.0,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,383.0,277.0,140.0,76.0
9.0,fb6f78875e90d5a149ccabcd75e2df5d.jpg,CLUTTER_SIDEWALK,479.5,319.0,158.5,101.0
4.0,87027bee1053de4fdcdc61c621c2398d.jpg,CONSTRUCTION_ROAD,409.5,293.0,138.5,81.0
3.0,deb84ae8363c275ea0841199a17613f9.jpg,GARBAGE,191.0,139.5,181.0,149.5
3.0,c690dd80504ff3956e1e50a2fbc7c7f4.jpg,GARBAGE,267.5,195.0,120.0,68.5
4.0,8dfbdb5f0df5fc595161eedcf6ad2fb2.jpg,CONSTRUCTION_ROAD,494.0,332.5,158.0,104.5
2.0,0353fe05bac9b8f22f09beda96fba65e.jpg,POTHOLES,265.0,195.5,220.5,145.5
3.0,adac790027f3060b7ef217df39557c23.jpg,GARBAGE,417.0,363.0,138.5,102.5
3.0,ed1f8706a85ad62c305fc7876abf9180.jpg,GARBAGE,235.0,209.0,126.0,100.5
7.0,a1d916b0738348b8928011337765af1a.jpg,BAD_BILLBOARD,305.5,276.0,90.5,71.0
3.0,834a9100046c5d7faf55ee90dad932b4.jpg,GARBAGE,82.5,51.0,260.5,223.0
3.0,b083c0112bc16b04eb7329a8bba4cf7d.jpg,GARBAGE,110.0,66.0,154.5,123.5
4.0,b48fadb3eac7c2dfc1da80be4bc9fbf2.jpg,CONSTRUCTION_ROAD,132.5,-27.5,163.5,57.0
3.0,4a0ba23eb1c2cc377a56091d27592d59.jpg,GARBAGE,175.0,148.0,111.5,86.5
3.0,9d595507e94fdd9f359e65ac747c6035.jpg,GARBAGE,169.0,114.0,139.0,111.5
2.0,79dfee60c045f484f94958113aa70509.jpg,POTHOLES,371.5,158.0,216.5,139.5
9.0,a2eb1eb1595affa2dcbb5d279054a52d.jpg,CLUTTER_SIDEWALK,452.5,220.0,161.0,95.0
4.0,4bd5dc7933f929bc539cd2085f2a54b2.jpg,CONSTRUCTION_ROAD,193.0,43.0,161.5,45.0
3.0,efcc04ce70bcd7e831b8459873a61dbd.jpg,GARBAGE,114.5,77.5,101.0,75.0
3.0,9f102c1fc6e1dc9ffe68d3f09be875ea.jpg,GARBAGE,210.5,162.5,137.0,108.5
2.0,7d5cfbab77c4417ea9b352c74a74a0dc.jpg,POTHOLES,284.0,75.0,285.5,188.0
3.0,312bde1d6f40a29be12d224344022f62.jpg,GARBAGE,409.5,379.0,146.5,127.0
0.0,a4d9ed33757e753856f5b6736ffc6809.jpg,GRAFFITI,404.0,343.0,116.5,88.5
2.0,71861c5ee3ebf09bab4723ba22ff6f31.jpg,POTHOLES,475.0,223.5,248.5,143.5
3.0,5f634aa4df4e2c5f6bc89c6946818bcf.jpg,GARBAGE,494.0,434.0,152.5,119.5
7.0,0ab45975869f5f6e5a1428f8d00c5987.jpg,BAD_BILLBOARD,98.5,-27.0,66.5,-1.0
3.0,a6104eb633f0ef474102178c72ba3bd2.jpg,GARBAGE,192.0,112.0,121.0,88.0
0.0,86cf0ebf57268ed869975367f0dd0a4e.jpg,GRAFFITI,297.0,204.5,153.0,109.0
7.0,fc0c2d4c9388ba07adb7a50a19facb82.jpg,BAD_BILLBOARD,480.0,411.0,96.5,55.5
3.0,283d4257a383127a18f1a2a02e309072.jpg,GARBAGE,100.0,65.5,144.0,129.5
3.0,e0b5093b6cb1d4a0cf04e7d1f8511174.jpg,GARBAGE,147.5,100.5,140.0,91.0
3.0,b9ac09229a274001cfcc44c0156a29eb.jpg,GARBAGE,179.5,153.5,115.0,97.5
3.0,91112cb8e4e7188edbb10a0e20453713.jpg,GARBAGE,493.5,427.5,134.5,87.5
8.0,01c65b93ec97107c9f06dcd14d5b1f72.jpg,SAND_ON_ROAD,294.5,234.0,132.5,102.5
3.0,f882b60a5fde1dd39634ddd08905078c.jpg,GARBAGE,150.5,113.0,146.0,116.0
3.0,1d8aa82c93110a7f13b1636a4ce92b90.jpg,GARBAGE,352.0,293.0,112.5,77.5
2.0,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,323.5,178.5,246.5,161.0
7.0,05b9d238c199dd6c831e2072636c952b.jpg,BAD_BILLBOARD,44.5,6.0,112.5,73.5
3.0,e52f27b968900aa1df20232e1377f608.jpg,GARBAGE,341.0,294.0,159.0,126.0
3.0,274a2317a2dbd313f3e8bff90d260a37.jpg,GARBAGE,451.0,424.0,158.5,139.5
9.0,5f2166bc7688d4dbb334418912c17b2e.jpg,CLUTTER_SIDEWALK,110.0,-2.5,135.5,96.0
7.0,23d65e49f4728c8c5ae9b94a2e19f415.jpg,BAD_BILLBOARD,452.0,422.5,123.0,104.5
3.0,31f60f27d4fa724a6caab3ce05b60dba.jpg,GARBAGE,209.0,178.0,143.5,119.0
3.0,b650dc82a96a1422eb5d223bc36200ac.jpg,GARBAGE,214.5,154.5,201.5,141.5
3.0,957fda06bc4e16fd613eae6db155df2b.jpg,GARBAGE,426.0,260.0,203.5,80.0
2.0,b104f78ad38c951c9befc8847be61ac3.jpg,POTHOLES,157.5,25.5,215.0,160.5
3.0,3d523e50a95fde0a70860fd56aa09967.jpg,GARBAGE,24.0,-6.5,116.5,87.5
4.0,bf5b5445ad86d091cbc9b34e39bfbbea.jpg,CONSTRUCTION_ROAD,198.0,81.0,100.5,68.5
3.0,de6b06192e4f72f08293b8d2b25547c6.jpg,GARBAGE,257.5,215.5,133.5,92.0
9.0,722701f378ec5f2ffe9720131303b831.jpg,CLUTTER_SIDEWALK,170.5,74.5,107.0,74.5
0.0,d99b7071abad688d864afa07c94e9a49.jpg,GRAFFITI,106.0,63.0,134.0,115.0
4.0,71b667359349716e7769bd4e377db5f4.jpg,CONSTRUCTION_ROAD,281.5,93.0,137.0,61.5
3.0,ba5ae4fa250f6fc339a02c06d010bf3e.jpg,GARBAGE,174.0,131.5,169.5,136.5
3.0,d033c282194ec7eb61c3d4b93f33845f.jpg,GARBAGE,136.5,64.0,165.5,119.0
3.0,5d93f8b97050a2a894cfb73a2eec1be2.jpg,GARBAGE,413.0,377.0,104.0,73.5
0.0,eba2d7d15396dce68efddc6dd5dc5d77.jpg,GRAFFITI,340.0,216.0,74.5,15.0
3.0,80b12edc76bd99292ad7df2a78601cbf.jpg,GARBAGE,398.0,356.5,177.0,140.0
4.0,7246c732759f1fdde25a6d7444737603.jpg,CONSTRUCTION_ROAD,328.5,72.5,199.0,40.5
7.0,6f819b772f77d3cef0cae47a01c9ec22.jpg,BAD_BILLBOARD,258.5,112.5,119.5,72.0
0.0,832dbceb14165ca1b59d22af279a6a4c.jpg,GRAFFITI,401.5,342.5,90.5,55.5
3.0,67cafb3c4554610bf67b840bb7b7b506.jpg,GARBAGE,350.0,312.5,101.5,76.0
3.0,3e382bd072571d2d73aeb15c7e2d5ba9.jpg,GARBAGE,333.0,242.0,114.5,74.5
3.0,ab0df2ec91ec86695f2874f290b4bd00.jpg,GARBAGE,193.0,154.5,145.5,104.5
9.0,0c92987b3e7cbb325e67b35774be2b45.jpg,CLUTTER_SIDEWALK,450.0,-79.5,307.5,131.0
3.0,e56cdeac067b37a3dad2e6eaa28f75eb.jpg,GARBAGE,75.0,15.0,274.0,250.0
0.0,00bb84f0f10393189e229e52f4b2f652.jpg,GRAFFITI,480.5,389.0,90.5,54.5
3.0,0a2bc0dc2371794509f4b776aff0dd88.jpg,GARBAGE,88.0,56.5,89.0,56.0
4.0,23245f2f57f36e5ff38d87c34ec2b186.jpg,CONSTRUCTION_ROAD,558.0,135.0,191.5,37.0
3.0,694bb9f80b7af62744f97dcb8e4e3584.jpg,GARBAGE,345.0,271.0,177.0,142.5
4.0,15ae2fc619a6951c78b0eb0e7576f61e.jpg,CONSTRUCTION_ROAD,448.5,260.0,176.5,79.5
3.0,056b0b16c637a63492aecaa8399472a1.jpg,GARBAGE,435.0,383.0,202.0,171.5
4.0,22bcddbe79bd6c9b9e5d99965d7d600c.jpg,CONSTRUCTION_ROAD,202.0,-20.5,202.5,109.0
3.0,8c6276e39eb223d9f2c0398727033fcf.jpg,GARBAGE,421.5,386.0,117.0,89.0
10.0,206fa8aa9d206dbb81a0af51fb9fe706.jpg,UNKEPT_FACADE,96.5,-17.5,114.0,46.0
7.0,76aa20e7fc5cf4252bd70d0c3378dbc6.jpg,BAD_BILLBOARD,157.5,80.0,121.5,88.5
4.0,d6133973a0581d5b2dd85b5bf9cef02c.jpg,CONSTRUCTION_ROAD,555.5,105.5,217.5,36.0
3.0,6e13dd926b27449056d0ad3968250e39.jpg,GARBAGE,91.5,61.5,119.0,99.5
3.0,184108d89a965797aa0959dadfa59c45.jpg,GARBAGE,87.0,-5.0,173.5,106.5
3.0,5c3104869e2bdb99778218ee9639cf59.jpg,GARBAGE,393.0,318.5,191.0,147.5
3.0,3c2f5a489d7099ecc2b7d105c5e25e75.jpg,GARBAGE,156.5,104.0,138.5,86.5
3.0,099eca4d4efdeac0ec6b4745ef5a93dc.jpg,GARBAGE,144.0,82.5,189.0,154.5
3.0,cad19978d13b9d7d0c0754a287a29147.jpg,GARBAGE,197.5,87.0,103.5,63.0
9.0,5a16e0b4d06b1c513c2432e6dae44939.jpg,CLUTTER_SIDEWALK,81.5,-11.0,150.0,107.5
9.0,57b12281e3410c110c2fd7abc0c7b8b6.jpg,CLUTTER_SIDEWALK,466.0,142.5,184.0,97.5
7.0,e2207360c0ea581aa826d4d43f4e7c16.jpg,BAD_BILLBOARD,459.5,377.0,105.0,59.5
8.0,f750186248b8eeb4feb1dd4397b777e1.jpg,SAND_ON_ROAD,291.0,245.0,94.0,62.5
3.0,96ca57252a1592f04ff415f89947bc90.jpg,GARBAGE,56.0,25.0,135.5,117.0
3.0,6ed3a77af0f903a33b56b8f2bb8650b8.jpg,GARBAGE,256.5,222.0,128.5,100.0
3.0,a8396f23e4280a74a7cd85452f2de92d.jpg,GARBAGE,388.0,275.0,156.5,115.0
10.0,b07bd7dfa81af2acf3b352b55029a997.jpg,UNKEPT_FACADE,358.5,158.5,128.0,71.0
9.0,f13aae8ee16015ada2e7a0125abaf583.jpg,CLUTTER_SIDEWALK,230.0,27.0,171.0,101.5
9.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,CLUTTER_SIDEWALK,130.5,-9.5,150.0,96.0
8.0,b650dc82a96a1422eb5d223bc36200ac.jpg,SAND_ON_ROAD,307.5,194.5,141.0,52.0
3.0,f2f506e20da71861918c779e6f0ce32c.jpg,GARBAGE,288.0,159.5,216.0,151.5
3.0,8e917321b13cea074eeada820c1a942b.jpg,GARBAGE,402.5,348.5,147.0,116.0
3.0,f31495c86f29113f2dc877d1f8141eac.jpg,GARBAGE,422.5,342.0,267.0,212.0
9.0,0ab5f928355f3480a1922dbfde1521f0.jpg,CLUTTER_SIDEWALK,236.5,-63.0,166.5,104.0
4.0,606972e28667e2670bfef33f114ce9c3.jpg,CONSTRUCTION_ROAD,156.0,6.0,160.5,77.5
8.0,471dc72d27696d978344841966998f23.jpg,SAND_ON_ROAD,267.5,188.5,118.5,87.0
0.0,f9cc9d6852e5dba71a94b65654f1a801.jpg,GRAFFITI,25.0,-6.5,127.0,91.0
9.0,aea9f8ed63db49d4eec8ea07eaa2065e.jpg,CLUTTER_SIDEWALK,449.5,169.0,164.0,103.5
3.0,eda471123c0d19636ee364dd98e3bc7b.jpg,GARBAGE,422.5,389.5,133.5,113.0
3.0,8db97ed11d70acdc149b530bf491483a.jpg,GARBAGE,376.0,331.5,112.0,78.5
7.0,ca1bdb08c882679d44b11121a835e379.jpg,BAD_BILLBOARD,246.5,115.5,89.5,-14.0
4.0,ed28e94c53bcb563ef1dd0f255e1fb76.jpg,CONSTRUCTION_ROAD,279.0,198.5,126.0,71.0
3.0,70d382925b30c509e52b9663ff3c0991.jpg,GARBAGE,354.0,330.5,127.5,101.5
3.0,fdd76c5ec75a67dba992f6cf2a2c31e5.jpg,GARBAGE,330.0,306.0,116.0,92.5
0.0,beb39f009619b9956833a33c6476fcbd.jpg,GRAFFITI,335.5,283.5,146.0,113.0
8.0,d0f93f37ef9f457713249f58a01c41ac.jpg,SAND_ON_ROAD,358.0,317.5,124.0,92.5
3.0,e067510c36eeef4d76fa141ba42cb962.jpg,GARBAGE,122.0,61.0,175.5,159.0
0.0,274033fcb67adfdf1236f020f3e18ecf.jpg,GRAFFITI,301.0,239.5,103.0,69.0
7.0,8921705a35f17d293ba9ef3eccc2f63c.jpg,BAD_BILLBOARD,474.0,360.5,90.5,15.0
9.0,8d61899116d96bbcf70f1db5968b744a.jpg,CLUTTER_SIDEWALK,252.0,-51.5,177.0,80.5
2.0,100f1f088de22d9d7c4c7d1fdb8e7685.jpg,POTHOLES,408.0,308.0,264.0,180.0
3.0,90435e2faa47b91fd6342bbf6e053627.jpg,GARBAGE,184.5,137.5,247.0,191.5
3.0,5cf251f3bff03ecedeec66035ce549eb.jpg,GARBAGE,79.0,47.0,120.0,95.0
4.0,e9ef1bab977ea384d1d69c911b172ea4.jpg,CONSTRUCTION_ROAD,372.5,128.5,203.5,53.5
4.0,30a6a2a8444dbe0eb53fb5ac3e5d036a.jpg,CONSTRUCTION_ROAD,111.5,25.0,139.5,108.5
4.0,6e6fd1f8c1909d9a16ffc50c03180b71.jpg,CONSTRUCTION_ROAD,370.5,281.0,143.0,73.5
3.0,82cdcd144ea004c0a3b69f9af847c505.jpg,GARBAGE,209.0,156.0,141.5,109.5
2.0,743a1cf50c9616237229609ec4a980b0.jpg,POTHOLES,89.0,0.0,281.0,201.0
3.0,eca49e8b2e71d64bae46c4d4a8aef567.jpg,GARBAGE,106.0,-31.5,210.0,80.0
3.0,d808dae918ce0371a5c55bc265df013e.jpg,GARBAGE,389.0,349.0,124.5,102.5
3.0,84cce8e978ea3cc79a73b63a20a9d494.jpg,GARBAGE,282.0,231.0,184.5,152.5
3.0,e38d7ca9b2fde38f9f161dbb23621cdd.jpg,GARBAGE,192.0,158.5,110.0,88.0
3.0,7cccd3b908f14f8f2ca3d8c1731779a1.jpg,GARBAGE,186.0,135.5,235.5,187.0
4.0,e9ed60ea8b1df0b285693850a06a5a70.jpg,CONSTRUCTION_ROAD,230.5,-48.5,210.5,37.5
3.0,be5731867dae73ff5e44202a6d6c4ec0.jpg,GARBAGE,307.0,272.0,127.0,96.5
3.0,4ceab346f591993da14d4667f899981a.jpg,GARBAGE,484.0,458.5,131.0,106.0
3.0,ed848c2db50d107ad916ed3cd8677f43.jpg,GARBAGE,185.0,152.0,102.5,68.5
3.0,11c959afb695301f1cf188cce1ad440d.jpg,GARBAGE,62.5,30.0,113.5,90.0
3.0,c4bdee972760b68ce284ed65f50bf671.jpg,GARBAGE,94.0,25.5,177.0,131.5
3.0,8be9f4a839bcfdd2740a7e7d7d55eb01.jpg,GARBAGE,410.0,378.5,144.5,126.5
2.0,47addbe1cd5434981c7292841243f9c6.jpg,POTHOLES,176.5,123.0,178.0,117.0
8.0,ee3c87485169dbd1a19e5911e67390f6.jpg,SAND_ON_ROAD,284.0,239.5,112.0,83.0
3.0,0d494d23f9c321a8757e06a702f16fff.jpg,GARBAGE,77.5,39.5,138.0,110.5
4.0,f1ab65821d16b2d26eddf5895b79c199.jpg,CONSTRUCTION_ROAD,157.5,79.5,92.0,56.5
7.0,76b4261776995acfbf92dc31af0252e8.jpg,BAD_BILLBOARD,373.0,286.0,97.5,44.0
3.0,f9463b6542e0ad010eec8dd96fb8892b.jpg,GARBAGE,464.5,422.5,209.0,181.0
2.0,3da02e6649c95f2623ff04aeb7123f01.jpg,POTHOLES,276.0,171.0,285.5,181.0
3.0,9092e30ca3094302644a330ae782fb65.jpg,GARBAGE,489.5,425.0,163.0,134.0
3.0,25a8fdcd8e85f9a432fbce1280cb83ed.jpg,GARBAGE,133.0,110.0,202.0,184.0
3.0,694bb9f80b7af62744f97dcb8e4e3584.jpg,GARBAGE,362.0,334.5,114.0,78.5
4.0,ce79f0826ac6e96abbf0b03b911341ee.jpg,CONSTRUCTION_ROAD,163.5,45.0,138.5,47.0
9.0,c94a5e6e42b63125c0710771c1e4e9e0.jpg,CLUTTER_SIDEWALK,360.0,-76.5,301.5,98.0
2.0,865fda425ce22013341ed1285a6fd0e9.jpg,POTHOLES,404.0,287.0,228.0,134.5
3.0,77b7e9f94d67e256880d8a133a18369a.jpg,GARBAGE,441.5,423.0,135.5,118.0
8.0,471dc72d27696d978344841966998f23.jpg,SAND_ON_ROAD,192.5,108.5,116.5,71.5
9.0,82d4a6038870550ee3fadc5d83019283.jpg,CLUTTER_SIDEWALK,371.0,72.0,160.0,93.5
2.0,31f9956103d3d59b62ae7246b6987456.jpg,POTHOLES,333.5,244.0,221.5,110.0
9.0,66bba405cb9701748b2c8c2d822df86f.jpg,CLUTTER_SIDEWALK,248.5,-33.0,174.5,94.0
3.0,c94a5e6e42b63125c0710771c1e4e9e0.jpg,GARBAGE,415.5,352.5,225.5,166.5
3.0,921b38fcab84fc09f64480cc6500bbfe.jpg,GARBAGE,142.0,103.0,181.5,155.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,327.5,305.5,134.0,109.0
3.0,c9f982c46730f223f050b8f91ec092d6.jpg,GARBAGE,285.5,249.5,135.5,114.5
3.0,ef9285bb10bfdecce9ec97e7db8b8967.jpg,GARBAGE,324.5,261.5,67.0,45.5
3.0,636ec111c054be08aafc59233bf23605.jpg,GARBAGE,358.5,311.5,209.0,175.5
4.0,ad2715da3d182fe378621620f5d1a389.jpg,CONSTRUCTION_ROAD,217.0,156.5,111.5,79.5
9.0,aa6363a32625704d53967ef849c3a713.jpg,CLUTTER_SIDEWALK,126.0,-14.0,140.0,80.5
4.0,957776532af854db3b32defb46c3cf7a.jpg,CONSTRUCTION_ROAD,294.0,100.0,186.0,56.5
4.0,d6da818d0ead4aaf647179fb8827e5cc.jpg,CONSTRUCTION_ROAD,377.0,222.5,113.5,66.0
2.0,51efc2c5e9e17e12d3986845636a7fc7.jpg,POTHOLES,423.0,331.0,240.5,181.5
4.0,f58195ba9f4be7a572134d960a31e706.jpg,CONSTRUCTION_ROAD,134.5,-14.0,141.0,57.5
8.0,d91c9cab4cded133dbc961e9641f7d7b.jpg,SAND_ON_ROAD,398.0,92.5,284.5,80.0
9.0,5c432e91988ded66e9ca25b160707a46.jpg,CLUTTER_SIDEWALK,132.5,-11.0,145.5,111.5
9.0,57fc4887168e482b5a507233b7ff9f55.jpg,CLUTTER_SIDEWALK,89.0,-21.5,130.0,75.0
2.0,2d05d0e4e99840413163d3a81d725ad8.jpg,POTHOLES,296.0,149.0,274.5,203.5
3.0,da9c1f96b4e80cbce23912fedf19a00a.jpg,GARBAGE,160.0,116.0,161.5,125.5
2.0,100f1f088de22d9d7c4c7d1fdb8e7685.jpg,POTHOLES,342.5,249.5,208.0,140.0
2.0,f790c052dd80056d6e45f6e551c1d82c.jpg,POTHOLES,366.0,230.5,242.5,176.0
3.0,34a638cea6823e3e30d91a76d478547d.jpg,GARBAGE,222.5,148.0,169.5,123.5
9.0,2a652a766d4357ddb035a902b2868c14.jpg,CLUTTER_SIDEWALK,339.5,186.5,129.0,89.0
3.0,33515c9c1706f2b632c208b78588533a.jpg,GARBAGE,239.5,190.5,152.0,115.5
0.0,ff85546960e83624cdd73c6e12bb42aa.jpg,GRAFFITI,134.5,58.5,112.0,59.5
3.0,2933d800b729d70f10a886a7de5c9095.jpg,GARBAGE,106.5,34.0,135.5,106.5
3.0,28f094b6d3f06f75a72e4a02087f80e8.jpg,GARBAGE,369.0,304.0,211.5,130.5
9.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,CLUTTER_SIDEWALK,366.0,145.5,175.0,97.0
8.0,80e9c92849696bf71f375dda627235de.jpg,SAND_ON_ROAD,384.5,204.5,161.5,84.5
9.0,dfc90657fd986f1553592de2829431f2.jpg,CLUTTER_SIDEWALK,299.5,-30.0,210.0,149.5
9.0,41ee5b111657d2c0cbbf398d6bcb0f36.jpg,CLUTTER_SIDEWALK,441.5,126.5,206.5,150.0
2.0,092ddcd4b0d09cf5dd2522ebfc7de36c.jpg,POTHOLES,397.0,317.5,276.0,193.5
3.0,3df34afe4b46b99a6b736f46d13e9e0c.jpg,GARBAGE,444.5,278.0,182.5,97.0
4.0,15ae2fc619a6951c78b0eb0e7576f61e.jpg,CONSTRUCTION_ROAD,165.5,-37.5,202.0,59.5
4.0,93f39e140d0004eca7792bd8f9baa2d8.jpg,CONSTRUCTION_ROAD,532.0,289.5,212.0,10.5
7.0,e8c7c7d74413bdb3e7ad3c389ac393dd.jpg,BAD_BILLBOARD,320.5,296.0,91.0,70.0
7.0,cf7beb95f30dd050456a74171547c656.jpg,BAD_BILLBOARD,454.0,280.5,88.5,-4.0
4.0,5c768bb3ba8b7915e5c5225c6689291f.jpg,CONSTRUCTION_ROAD,499.0,245.5,210.5,113.5
3.0,bb2c7333ab795d05f23875376c24e980.jpg,GARBAGE,155.5,105.5,118.0,81.0
